,date,id,rawContent,username,likeCount,retweetCount,inReplyToUser,media,rawContent_eng
2002,2022-03-02 12:31:55+00:00,1498999543085649922,"El periodismo internacional ya no puede disimular el avance de Moscú sobre el norte, sur y este de Ucrania. Hasta hace pocas horas vendían que el operativo había fracasado, mientras toman la mala decisión de bloquear a todo medio informativo ruso.",CarlosMaslaton,280,31,,,"International journalism can no longer disguise Moscow's advance on the north, south and east of Ukraine. Until a few hours ago they were selling that the operation had failed, while they made the bad decision to block all Russian news outlets."
2003,2022-03-02 11:43:52+00:00,1498987451184001028,"Recuerdo al Foro que la izquierda socialista europea y yankee y los libertarios, durante la guerra civil siria de 2011, se alinearon con la insurrección fundamentalista islámica que derivó en el Estado Islámico. Después se arrepintieron porque les salió todo al revés.",CarlosMaslaton,220,17,,,"I remind the Forum that the European and Yankee socialist left and the libertarians, during the Syrian civil war of 2011, aligned themselves with the Islamic fundamentalist insurrection that led to the Islamic State. Later they regretted it because everything turned out the other way around."
2004,2022-03-02 11:32:08+00:00,1498984497370570755,Recuerdo al Foro que soy un liberal de derecha del siglo XVIII. No tengo nada que ver con la ideología libertaria porque ésta no cree en las fuerzas armadas y en la defensa nacional y porque detesta la política internacional alineándose siempre con la izquierda en los conflictos.,CarlosMaslaton,364,27,,,"I remind the Forum that I am an 18th century right-wing liberal. I have nothing to do with the libertarian ideology because it does not believe in the armed forces and in national defense and because it detests international politics, always siding with the left in conflicts."
2005,2022-03-02 11:27:29+00:00,1498983328732618755,"Dice la CNN: ""The art world responds to Russian invasion of Ukraine by canceling shows and cutting ties"". La próxima víctima de este tipo de boicot es el Estado de Israel. Los judíos que apoyan a Kiev son una manga de burros e irresponsables y más si se reputan sionistas.",CarlosMaslaton,118,4,,,"Says CNN: ""The art world responds to Russian invasion of Ukraine by canceling shows and cutting ties."" The next victim of this type of boycott is the State of Israel. The Jews who support Kiev are a bunch of irresponsible donkeys and even more so if they call themselves Zionists."
2006,2022-03-02 11:23:19+00:00,1498982277027618823,@valkyrie197888 @ASBMilitary Viste.,CarlosMaslaton,1,0,,,@valkyrie197888 @ASBMilitary Seen.
2007,2022-03-02 11:22:20+00:00,1498982029861478400,"El conflicto de Ucrania es un clásico del siglo XXI. Se enfrenta el socialismo occidental contra la derecha nacional. El liberalismo de escuela libertaria yankee, mayoritariamente perdido, adhiere al socialismo occidental. Siempre ven todo al revés en política internacional.",CarlosMaslaton,272,21,,,"The Ukraine conflict is a 21st century classic. Western socialism is pitted against the national right. The liberalism of the Yankee libertarian school, mostly lost, adheres to Western socialism. They always see everything backwards in international politics."
2008,2022-03-02 11:16:51+00:00,1498980648962437121,"Fuente @ASBMilitary ""Third World War would be nuclear and disastrous, Russian Foreign Minister Lavrov"". Guarda ministro que se asustan Greta Thunberg y sus secuaces, y los zurditos millonarios de California se ponen a llorar en las calles de San Francisco.",CarlosMaslaton,127,8,,,"Source @ASBMilitary ""Third World War would be nuclear and disaster, Russian Foreign Minister Lavrov."" Keep minister that Greta Thunberg and her henchmen are scared, and the left-handed millionaires of California start crying in the streets of San Francisco."
2009,2022-03-02 10:58:24+00:00,1498976008275468292,Zelensky se creyó que todo esto era un capítulo de su serie televisiva. Piensa que la guerra se gana por apoyo solidario internacional y solo arma montajes para internet. Lo mismo creían los izquierdistas en España en 1936-1939. Pero los aplastó el Generalísimo.,CarlosMaslaton,676,40,,,Zelensky believed that all this was a chapter of his television series. He thinks that the war is won by international solidarity support and only sets up montages for the internet. The same was believed by the leftists in Spain in 1936-1939. But the Generalissimo crushed them.
2010,2022-03-02 00:09:06+00:00,1498812607502827521,"Niego que la plata sea un medio para lograr un fin. La plata es, para mi, un fin en sí mismo. Capitalismo liberal puro.",CarlosMaslaton,944,69,,,"I deny that silver is a means to an end. Money is, for me, an end in itself. Pure liberal capitalism."
2011,2022-03-01 21:56:26+00:00,1498779218708033538,"Hay una señal muy mala para USA y Europa. India, China, México y Brasil no solo no cortan sino que expanden las relaciones económicas con Rusia y no condenan en absoluto a Vladimir Putin.",CarlosMaslaton,772,69,,,"There is a very bad signal for the USA and Europe. India, China, Mexico and Brazil not only do not cut but expand economic relations with Russia and do not condemn Vladimir Putin at all."
2012,2022-03-01 21:35:22+00:00,1498773917095313414,"Podrá Vladimir Putin terminar como Slobodan Milošević o como Muhammar Khaddafy? Podrá ocurrirle a Rusia lo mismo que a Yugoslavia y a Libya? El tipo-humano europeo y yankee de izquierda que se les ha opuesto a los tres es exactamente el mismo. Una pregunta técnica, nomás.",CarlosMaslaton,272,21,,,Could Vladimir Putin end up like Slobodan Milošević or Muhammar Khaddafy? Could the same thing happen to Russia as to Yugoslavia and Libya? The left-wing Yankee and European human-type that has been opposed to all three is exactly the same. Just a technical question.
2013,2022-03-01 19:32:10+00:00,1498742915186761730,El dinero debe volver a ser al portador y las cuentas anónimas y cifradas. La prevención del lavado de dinero no justifica someter a la población y a las empresas al monitoreo y potencial confiscación arbitraria por parte del gobierno opresor cualquiera sea la causa.,CarlosMaslaton,559,74,,,The money must return to the bearer and the anonymous and encrypted accounts. The prevention of money laundering does not justify subjecting the population and companies to monitoring and potential arbitrary confiscation by the oppressive government whatever the cause.
2014,2022-03-01 15:02:21+00:00,1498675010390659074,"El mayor logro político del marxismo internacional, desde Vietnam hasta hoy, fue haber convencido a la opinión pública del mundo libre que es muy malo defenderse y que hay que bancarse la agresión. El ecologismo marxista terminó de consolidar la debilidad occidental.",CarlosMaslaton,436,63,,,"The greatest political achievement of international Marxism, from Vietnam to today, was to have convinced the public opinion of the free world that it is very bad to defend oneself and that aggression must be bankrolled. Marxist environmentalism finished consolidating Western weakness."
2015,2022-03-01 14:28:03+00:00,1498666378768928776,"El día que China Comunista decida entrar en conquista territorial o en combate por cualquier causa, nadie podrá ni querrá frenarlos. Hoy los EE.UU., Francia e Inglaterra, tres potencias nucleares de balde, están dejando una señal de debilidad extrema anotada por Pekín.",CarlosMaslaton,944,92,,,"The day that Communist China decides to enter into territorial conquest or combat for whatever reason, no one will be able or will want to stop them. Today the US, France and England, three free nuclear powers, are leaving a sign of extreme weakness noted by Beijing."
2016,2022-03-01 13:17:58+00:00,1498648743209537539,"Fue otro gran error occidental colocar a Vladimir Putin en la categoría de tirano de aldea de república bananera y fácilmente volteable con una operación anfibia. Putin es Rusia y es la ex URSS, es Leningrado, Stalingrado, Kursk, la batalla de Berlín, la victoria contra Hitler.",CarlosMaslaton,651,54,,,"It was another big Western mistake to cast Vladimir Putin in the category of banana republic village tyrant and easily flipped with an amphibious operation. Putin is Russia and it is the former USSR, it is Leningrad, Stalingrad, Kursk, the battle of Berlin, the victory against Hitler."
2017,2022-03-01 12:51:09+00:00,1498641995983642629,@Richie1109 Lo siento.,CarlosMaslaton,6,0,,,@Richie1109 Sorry.
2018,2022-02-28 22:06:46+00:00,1498419432141512707,Por qué tomo las bebidas directamente del pico de la botella y rechazo la copa o el vaso que traen en el restaurante?  https://t.co/642ioINJjt,CarlosMaslaton,232,11,,,Why do I take the drinks directly from the spout of the bottle and reject the glass or the glass that they bring in the restaurant? https://t.co/642ioINJjt
2019,2022-02-28 20:35:30+00:00,1498396462136369160,"Rusia y Vladimir Putin están soportando el mayor boycot, aislamiento y ataque económico internacional jamás organizado contra un país. Pero tiene como defensa una gran determinación política y la voluntad de usar la bomba atómica. La pulseada es espectacular.",CarlosMaslaton,1708,160,,,"Russia and Vladimir Putin are enduring the biggest international boycott, isolation and economic attack ever organized against a country. But it is defended by great political determination and the will to use the atomic bomb. The arm wrestling is spectacular."
2020,2022-02-28 20:32:33+00:00,1498395723267780615,"Naturalmente, llevar la FIFA del 2022 a 1982 hubiese significado Argentina afuera del Mundial de España. Por razones políticas.",CarlosMaslaton,662,50,,,"Naturally, taking FIFA from 2022 to 1982 would have meant Argentina out of the World Cup in Spain. For political reasons."
2021,2022-02-28 14:28:11+00:00,1498304025737019397,"Los libertarios de escuela yankee deben entender, de una vez, que la lucha política real del siglo XXI es entre el socialismo tipo Biden, Obama, Macron, Trudeau, versus los líderes de la derecha mundial Trump, Bolsonaro, Putin. Libertarios, no se inclinen por el socialismo.",CarlosMaslaton,1156,142,,,"Yankee-school libertarians must understand, once and for all, that the real political struggle of the 21st century is between Biden, Obama, Macron, Trudeau-type socialism versus the world right-wing leaders Trump, Bolsonaro, Putin. Libertarians, don't lean towards socialism."
2022,2022-02-28 14:10:08+00:00,1498299482987024388,@cabzadenabo Seguí lo que hacen Trump y Bolsonaro y listo.,CarlosMaslaton,10,0,,,@cabzadenabo I followed what Trump and Bolsonaro do and that's it.
2023,2022-02-28 14:06:50+00:00,1498298653714354177,"Lamentablemente, debo recordar al Foro que la escuela libertaria yankee en materia de política internacional, es un calco de la escuela de izquierda socialista de política internacional y, por lo tanto, 100% opuesta al liberalismo de derecha.",CarlosMaslaton,269,25,,,"Unfortunately, I must remind the Forum that the Yankee libertarian school on international politics is a carbon copy of the left-wing socialist school on international politics and, therefore, 100% opposed to right-wing liberalism."
2024,2022-02-28 13:03:38+00:00,1498282748729044995,"Biden y Macron se equivocaron. Quisieron repetir contra Putin lo que la izquierda yankee y europea organizó contra Milosevic (1999) y Khaddafy (2011). Se olvidaron del veto en el Consejo de Seguridad, de la bomba atómica y del nacionalismo ruso. Aunque parezca increíble.",CarlosMaslaton,333,26,,,"Biden and Macron were wrong. They wanted to repeat against Putin what the Yankee and European left organized against Milosevic (1999) and Khaddafy (2011). They forgot about the veto in the Security Council, the atomic bomb and Russian nationalism. Although it seems incredible."
2025,2022-02-28 12:59:39+00:00,1498281746772733964,@rcossoli 60s.,CarlosMaslaton,25,0,,,@rcossoli 60s.
2026,2022-02-28 12:57:45+00:00,1498281265707028484,"Bielorusia se suma al club atómico oficial junto a Rusia, EE.UU., Francia, Inglaterra, China, India, Pakistán y Corea del Norte. El club atómico barrani sigue siendo integrado solo por Israel. Lamento que Argentina no esté en la lista. Dedicado a Greta Thunberg.",CarlosMaslaton,738,39,,,"Belarus joins the official atomic club along with Russia, the US, France, England, China, India, Pakistan and North Korea. The Barrani atomic club continues to be composed only of Israel. I'm sorry that Argentina is not on the list. Dedicated to Greta Thunberg."
2027,2022-02-28 12:52:27+00:00,1498279932610420743,"Imposibilitada de ir a la guerra en forma directa, la izquierda socialista europea y yankee utiliza sujetos de baja calidad política como Zelensky para lograr sus fines. Observar que confiscan bienes ajenos tal cual los peores comunistas del siglo XX.",CarlosMaslaton,361,27,,,"Unable to go to war directly, the European and Yankee socialist left uses subjects of low political quality such as Zelensky to achieve their ends. Observe that they confiscate other people's property just like the worst communists of the 20th century."
2028,2022-02-28 12:48:16+00:00,1498278878896402432,"En Ucrania se enfrentan, simplemente, la izquierda socialista occidental de un lado, contra la derecha nacional del otro lado. Kiev contra Moscú. Biden contra Putin. Los liberales, mucho más sin son de la escuela libertaria, siempre tienen problemas mentales con estas cosas.",CarlosMaslaton,533,45,,,"In Ukraine, they are simply pitting the western socialist left on one side against the national right on the other. kyiv against Moscow. Biden against Putin. Liberals, much more without being from the libertarian school, always have mental problems with these things."
2029,2022-02-28 12:08:35+00:00,1498268894255009793,"En materia de comunicación, en el conflicto de Ucrania la izquierda occidental ha armado un montaje informativo de similar magnitud al de la estafa del coronavirus desde marzo de 2020. Téngase presente.",CarlosMaslaton,486,69,,,"In terms of communication, in the conflict in Ukraine the western left has put together an information montage of a similar magnitude to that of the coronavirus scam since March 2020. Keep in mind."
2030,2022-02-27 16:39:48+00:00,1497974760109715458,https://t.co/10LSgtEztN,CarlosMaslaton,34,1,,,https://t.co/10LSgtEztN
2031,2022-02-27 14:08:25+00:00,1497936662655029249,Desde octubre de 1973 que espero un telegrama de esta magnitud. ASB News / MILITAR  BREAKING: PUTIN INSTRUCTS RUSSIAN STRATEGIC DETERRENCE FOCES TO SPECIAL MODE OF COMBAT DUTY.,CarlosMaslaton,282,11,,,Since October 1973 I have been waiting for a telegram of this magnitude. ASB News / MILITARY BREAKING: PUTIN INSTRUCTS RUSSIAN STRATEGIC DETERRENCE FOCES TO SPECIAL MODE OF COMBAT DUTY.
2032,2022-02-27 13:16:00+00:00,1497923472571482119,"Inspiracional, para esta hora política y militar. Se pone al mango y que revienten los parlantes.

https://t.co/fBLPa7CG5g",CarlosMaslaton,86,5,,,"Inspirational, for this political and military hour. He gets to the handle and the speakers explode.

https://t.co/fBLPa7CG5g"
2033,2022-02-27 09:06:19+00:00,1497860637359226882,Las consecuencias monetarias y contra la libertad individual del ataque de los Estados Unidos y de la Unión Europea contra el régimen imperial de Vladimir Putin. Mi opinión compilada en este link de Facebook: https://t.co/uVyavGOafd,CarlosMaslaton,96,8,,,The monetary consequences and against individual freedom of the attack by the United States and the European Union against the imperial regime of Vladimir Putin. My opinion compiled in this Facebook link: https://t.co/uVyavGOafd
2034,2022-02-27 08:25:11+00:00,1497850285204684803,"La confiscación bancaria contra los camioneros por parte de la dictadura canadiense de Trudeau y las ""sanciones"" bancarias de EE.UU. contra Rusia, adelantan la gran guerra del siglo XXI pensada para más adelante. La del Bitcoin contra las monedas fiduciarias de los estados.",CarlosMaslaton,1229,157,,,"The bank seizure against truckers by the Canadian Trudeau dictatorship and the US bank ""sanctions"" against Russia, anticipate the great war of the 21st century thought for later. That of Bitcoin against the fiduciary currencies of the states."
2035,2022-02-27 07:40:57+00:00,1497839153425358853,"@EzequielM_H Lo que está poniendo Estados Unidos contra Rusia aquí, no lo puso jamás contra nadie. Ni siquiera en la Segunda Guerra Mundial. Son medidas únicas, sin precedentes históricos.",CarlosMaslaton,2,0,,,"@EzequielM_H What the United States is putting against Russia here, they have never put it against anyone. Not even in World War II. These are unique measures, without historical precedents."
2036,2022-02-27 02:09:52+00:00,1497755833232412674,Urgente 24 toma uno de mis tweets sobre el actual conflicto en Ucrania para analizar la situación y deducir lo que se viene. https://t.co/iPpoZIIFNM,CarlosMaslaton,112,16,,,Urgent 24 takes one of my tweets about the current conflict in Ukraine to analyze the situation and deduce what is coming. https://t.co/iPpoZIIFNM
2037,2022-02-27 01:32:51+00:00,1497746517494427649,@kevinn_vader No entendés el posteo.,CarlosMaslaton,110,1,,,@kevinn_vader You don't understand the post.
2038,2022-02-26 19:25:30+00:00,1497654070772969472,Apoyé muchas invasiones en mi vida. La invasión de USA a Francia en 1944. La de USA a Grenada en 1983. La de USA a Irak en 1991 y en 2003. La de USA a Vietnam y Camboya en los 60s. No se hagan los finos porque la URSS entra en territorio propio de Ucrania.,CarlosMaslaton,707,61,,,I supported many invasions in my life. The US invasion of France in 1944. The US invasion of Grenada in 1983. The US invasion of Iraq in 1991 and 2003. The US invasion of Vietnam and Cambodia in the 1960s. Do not pretend because the USSR enters Ukraine's own territory.
2039,2022-02-26 19:20:45+00:00,1497652875614470152,"La guerra es bull market y no bear market. Siempre la guerra es bullish. Ver cómo funcionan los conflictos y las hostilidades a lo largo de la historia. Ver, como uno de los tantos ejemplos, qué pasó con la bolsa norteamericana durante la Segunda Guerra Mundial. Masacre al alza.",CarlosMaslaton,289,29,,,"War is a bull market and not a bear market. War is always bullish. See how conflicts and hostilities work throughout history. See, as one of the many examples, what happened to the US stock market during World War II. Rising slaughter."
2040,2022-02-26 19:14:06+00:00,1497651204972818436,@MartinGrego1 El ejército rojo no tiene por misión conquistar Kiev.,CarlosMaslaton,13,0,,,@MartinGrego1 The Red Army is not on a mission to conquer kyiv.
2041,2022-02-26 17:13:57+00:00,1497620964397305856,Siento especial felicidad desde chico cuando veo a los ecologistas enojarse y morirse de miedo. Y mucho más si sufren por la guerra.,CarlosMaslaton,723,60,,,I feel special happiness since I was a child when I see environmentalists get angry and die of fear. And much more if they suffer from war.
2042,2022-02-26 16:15:31+00:00,1497606259800887300,"Celebro que me atiende hoy una camarera sin barbijo. En premio, le dejo el 40%.",CarlosMaslaton,4058,137,,,"I am glad that a waitress without a mask is serving me today. In reward, she left him 40%."
2043,2022-02-26 14:03:55+00:00,1497573144495751169,@rcossoli Yo no soy libertario. Soy liberal de derecha.,CarlosMaslaton,3,0,,,@rcossoli I am not a libertarian. I am a right-wing liberal.
2044,2022-02-26 14:01:37+00:00,1497572562481532930,"Reitero lo anticipado en previos posteos. El mejor enfrentamiento político que pueda darse para las elecciones del 2023, es un ballottage final entre el prócer liberal Javier Milei y el intendente Horacio Sombrilla Larreta. Hay que sacar antes a Bullrich, Macri y Fernández.",CarlosMaslaton,267,15,,,"I reiterate what was anticipated in previous posts. The best political confrontation that can take place for the 2023 elections is a final ballotage between the liberal hero Javier Milei and the mayor Horacio Sombrilla Larreta. Bullrich, Macri and Fernández must be removed first."
2045,2022-02-26 13:56:35+00:00,1497571295721975810,"Así como en el mercado es nefasto el monopolio, en política internacional es pésimo que exista consenso y alineamiento unánime. Rusia, potencia atómica y con poder de veto, parada frente a la imposición de las potencias de occidente, restablecerá el equilibrio perdido.",CarlosMaslaton,341,29,,,"Just as monopoly is disastrous in the market, in international politics it is terrible that there is consensus and unanimous alignment. Russia, an atomic power with the power of veto, standing against the imposition of the Western powers, will restore the lost balance."
2046,2022-02-26 12:18:06+00:00,1497546512624148484,"En los últimos 30 años, Estados Unidos se especializó en armar guerras monumentales en todo el mundo causando verdaderos desastres humanitarios y sin lograr los objetivos. Pero, a diferencia de Camboya y Vietnam en 1965-75, su propaganda las vendió muy bien como causas justas.",CarlosMaslaton,1510,206,,,"In the last 30 years, the United States has specialized in waging monumental wars around the world, causing real humanitarian disasters and failing to achieve the objectives. But unlike Cambodia and Vietnam in 1965-75, their propaganda sold them very well as just causes."
2047,2022-02-26 12:01:17+00:00,1497542282962157570,"El enfrentamiento entre países es el estado normal y habitual de la política internacional. Aún en la era capitalista donde la economía no es la causa de la guerra. Pero después de tantos años de paz, y con un mundo tan sensible a las pelotudeces, todos se horrorizan con Ucrania.",CarlosMaslaton,459,35,,,"The confrontation between countries is the normal and habitual state of international politics. Even in the capitalist era where the economy is not the cause of war. But after so many years of peace, and with a world so sensitive to bullshit, everyone is horrified by Ukraine."
2048,2022-02-26 04:34:54+00:00,1497429943462113280,"@kalipolis Luciana, el parte enviado por San Martín a Buenos Aires después de San Lorenzo lista una serie de muertos propios pero no está el Sargento Cabral. Si no me equivoco, tenés alguna explicación sobre la no mención o no existió Cabral?",CarlosMaslaton,14,1,,,"@kalipolis Luciana, the report sent by San Martín to Buenos Aires after San Lorenzo lists a series of their own deaths but Sergeant Cabral is not there. If I'm not mistaken, do you have any explanation for not mentioning or not Cabral existed?"
2049,2022-02-26 02:15:17+00:00,1497394810818379777,"Los partes de guerra del gobierno fascista de Ucrania son más mentirosos que los de Gamal Abdel Nasser en junio de 1967. Jamás se han mandado tantas pelotudeces telegráficas en la historia de las conflagraciones mundiales. Mientras tanto, los conchudos de la CNN están de luto.",CarlosMaslaton,408,23,,,"The war reports of the fascist government of Ukraine are more liars than those of Gamal Abdel Nasser in June 1967. Never have so many telegraphic bollocks been sent in the history of world conflagrations. Meanwhile, the CNN conchudos are in mourning."
2050,2022-02-26 02:03:14+00:00,1497391776780455939,"Inspiracional para esta hora política. Filmación del 3 de mayo de 1945, el Mariscal Zhukov victorioso frente a Alemania Nazi, patrullando Berlín. Imperdible video. Que se repita ahora en 2022.https://t.co/Fv5BhQ1Gls",CarlosMaslaton,132,9,,,"Inspirational for this political hour. Filming of May 3, 1945, the victorious Marshal Zhukov against Nazi Germany, patrolling Berlin. Unmissable video. Let it be repeated now in 2022.https://t.co/Fv5BhQ1Gls"
2051,2022-02-26 01:27:38+00:00,1497382819525443588,"En la ONU cuando se condena, o se trata de condenar a un país, las abstenciones son votos en contra de la condena al igual que los votos en contra propiamente dichos. Hoy China, India y los Emiratos emitieron votos pro Rusia.",CarlosMaslaton,308,28,,,"At the UN when a country is condemned, or when it comes to condemning, the abstentions are votes against the condemnation, just like the votes against themselves. Today China, India and the Emirates cast pro-Russia votes."
2052,2022-02-26 00:31:04+00:00,1497368583357227010,Mis posteos acerca de la misión de paz soviética en Ucrania concentran récord histórico de likes y récord histórico de puteadas en comentarios al mismo tiempo. Una divergencia forera realmente significativa. Seguimos atentamente los acontecimientos.,CarlosMaslaton,1024,32,,,My posts about the Soviet peace mission in the Ukraine concentrate a historical record of likes and a historical record of bitches in comments at the same time. A truly significant foreign divergence. We are closely following developments.
2053,2022-02-25 23:47:30+00:00,1497357619287134209,"Agradecemos fuertemente el gesto de China, India y los Emiratos Árabes Unidos al abstenerse esta noche en el Consejo de Seguridad de la ONU.",CarlosMaslaton,607,38,,,"We strongly appreciate the gesture of China, India and the United Arab Emirates in abstaining from the UN Security Council tonight."
2054,2022-02-25 23:39:11+00:00,1497355524924264452,"Por qué los Estados Unidos pueden devastar a Yugoslavia y llevar a la muerte a Milosevic, o destruir Libya asesinando a Khaddafy, y Moscú no puede intervenir nada menos que en Ucrania? La izquierda yankee no debe tener semejante exclusivo privilegio.",CarlosMaslaton,1385,171,,,"Why can the United States devastate Yugoslavia and put Milosevic to death, or destroy Libya by assassinating Gaddafy, and Moscow cannot intervene in anything less than the Ukraine? The Yankee left should not have such an exclusive privilege."
2055,2022-02-25 23:35:12+00:00,1497354523370680322,Sería bueno que se enfrenten de una vez y de manera directa las fuerzas de la OTAN y los ejércitos soviéticos. No puede ser siempre lo mismo y que nunca pase nada a casi ocho décadas del fin de la Segunda Guerra Mundial.,CarlosMaslaton,974,55,,,It would be good if the NATO forces and the Soviet armies confront each other once and for all. It cannot always be the same and nothing ever happens almost eight decades after the end of World War II.
2056,2022-02-25 20:55:52+00:00,1497314423874093058,@_ramirosabetta Tradition!,CarlosMaslaton,39,0,,,@_ramirosabetta Tradition!
2057,2022-02-25 14:36:36+00:00,1497218981052170240,"El error central de muchos liberales argentinos en política internacional es alinearse automáticamente con cualquier cosa que diga el Departamento de Estado yankee. Tan cipayos son, les da lo mismo si gobiernan Carter, Obama, Biden, o Nixon, Reagan, Trump. Están locos.",CarlosMaslaton,4080,391,,,"The central error of many Argentinean liberals in international politics is to automatically align themselves with whatever the Yankee State Department says. They are such sepoys, it does not matter to them if Carter, Obama, Biden, or Nixon, Reagan, Trump govern. They are crazy."
2058,2022-02-25 14:03:18+00:00,1497210601868771357,"José Benegas Beach, un ex liberal convertido al neomarxismo, ha adoptado oficialmente el nombre de José Benegas Beach. Ahora falta que ABDON adopte el nombre de Coyote ABDON y que Cachanosky se haga llamar también Basural Cachanosky.",CarlosMaslaton,717,47,,,"José Benegas Beach, a former liberal converted to neo-Marxism, has officially adopted the name José Benegas Beach. Now it remains for ABDON to adopt the name of Coyote ABDON and for Cachanosky to also call himself Basural Cachanosky."
2059,2022-02-25 13:15:16+00:00,1497198510780739584,"Llega a mi casa recién mi profesor de gimnasia ruso-ucraniano, al que conozco desde 2002, y me dice ""por fin Putin decidió intervenir, odio a los nazis y quiero ir a combatirlos"".",CarlosMaslaton,1838,112,,,"My Russian-Ukrainian gym teacher, whom I have known since 2002, recently arrived at my house and told me ""Putin finally decided to intervene, I hate the Nazis and I want to go fight them."""
2060,2022-02-25 12:41:12+00:00,1497189936675495939,"Es tremendamente infantil y vergonzosa la postura de numerosos ""liberales"" argentinos que clasifican a los acontecimientos de Ucrania como la aventura de un loco post comunista desde Moscú. Ignoran la historia y la realidad del terreno por completo, además de aliarse a Biden.",CarlosMaslaton,642,39,,,"The position of numerous Argentine ""liberals"" who classify the events in Ukraine as the adventure of a crazy post-communist from Moscow is tremendously childish and shameful. They ignore the history and the reality of the field completely, in addition to siding with Biden."
2061,2022-02-25 12:23:25+00:00,1497185464494792732,"A los izquierdistas inservibles de Biden y Macron, y al intrascendente de Johnson, los tres con armas atómicas de balde, ni se les cruzó por la cabeza esta vez repetir lo de Yugoslavia con Milosevic de 1998 ni lo de Libya con Khaddafy de 2011. Arrugaron frente a Putin y Moscú.",CarlosMaslaton,506,33,,,"The useless leftists of Biden and Macron, and the inconsequential Johnson, all three with free atomic weapons, did not even cross their minds this time to repeat what happened in Yugoslavia with Milosevic in 1998 or in Libya with Gaddafy in 2011. They wrinkled against Putin and Moscow."
2062,2022-02-25 12:20:28+00:00,1497184720265920514,"La soja, el trigo y el maíz han subido ya más del 100% en el último año y medio. Pero observar cómo funciona la conducta general de la población: descubren que volaron los commodities recién ahora por los hechos en Ucrania. Es una señal psicológica de mercado invaluable.",CarlosMaslaton,443,29,,,"Soybeans, wheat and corn have already risen more than 100% in the last year and a half. But observe how the general behavior of the population works: they discover that commodities have only recently been blown up by the events in Ukraine. It is an invaluable psychological market signal."
2063,2022-02-25 12:05:23+00:00,1497180923804094468,"El Presidente Zelensky y sus aliados izquierdistas de occidente deben aceptar sin demora su derrota, admitir la determinación de Moscú y proceder a negociar la partición de Ucrania respetando las nacionalidades que la componen, para evitar un desastre aún mayor.",CarlosMaslaton,894,69,,,"President Zelensky and his Western leftist allies must promptly accept defeat, admit Moscow's resolve, and proceed to negotiate the partition of Ukraine with respect for its component nationalities, to avoid even greater disaster."
2064,2022-02-25 05:36:15+00:00,1497082995974590464,"Mis declaraciones a Círculo Vicioso sobre numerosos temas políticos, económicos y personales: https://t.co/kbhL0OuAkZ",CarlosMaslaton,198,19,,,"My statements to Círculo Vicioso on numerous political, economic and personal issues: https://t.co/kbhL0OuAkZ"
2065,2022-02-25 04:07:25+00:00,1497060639927373829,"@liberaldeanton Los enemigos de occidente son Macron, Trudeau y Biden. Y vos estás con ellos.",CarlosMaslaton,189,3,,,"@liberaldeanton The enemies of the West are Macron, Trudeau and Biden. And you are with them."
2066,2022-02-25 03:41:31+00:00,1497054122096398339,"Es gravísimo, un error garrafal, el apoyo automático dado por tantos liberales y libertarios argentinos al gobierno de Kiev. Están locos? Donald Trump dijo lo contrario. Bancar a Ucrania es estar con Biden, Macron y Trudeau: nuestros mayores enemigos.",CarlosMaslaton,1875,187,,,"The automatic support given by so many Argentine liberals and libertarians to the kyiv government is extremely serious, a blunder. They are crazy? Donald Trump said the opposite. Banking Ukraine is being with Biden, Macron and Trudeau: our greatest enemies."
2067,2022-02-25 03:15:48+00:00,1497047650419585026,La izquierda argentina está con Rusia y Vladimir Putin porque cree que en Moscú aún impera el comunismo. Los más burros de los liberales y libertarios están en contra de Rusia y de Vladimir Putin porque creen que allí gobierna aún el Partido Comunista. Cómo es tanta ignorancia?,CarlosMaslaton,3309,337,,,The Argentine left is with Russia and Vladimir Putin because they believe that communism still rules in Moscow. The dumbest of liberals and libertarians are against Russia and Vladimir Putin because they believe that the Communist Party still rules there. How is so much ignorance?
2068,2022-02-24 19:47:34+00:00,1496934850586107909,"En  este día de alta política internacional y de conflicto, acontecimientos que le dan sentido a la vida y la convierten en algo divertido en vez de en la rutina insoportable del paraíso con florcitas y pajaritos, estaré por C5N con Pablo Duggan, después de las 2200.",CarlosMaslaton,1331,71,,,"On this day of high international politics and conflict, events that give meaning to life and make it something fun instead of the unbearable routine of paradise with flowers and little birds, I will be at C5N with Pablo Duggan, after 2200 ."
2069,2022-02-24 16:52:25+00:00,1496890772096172032,"Mis declaraciones a MDZ Radio este mediodía sobre los sucesos en Ucrania y otras consideraciones sobre fortaleza y debilidad política:
https://t.co/hQb6S7WeaS",CarlosMaslaton,164,18,,,"My statements to MDZ Radio this afternoon about the events in Ukraine and other considerations about political strength and weakness:
https://t.co/hQb6S7WeaS"
